long,interface_used,service_name,status,title,agency_sent_datetime,service_request_id,updated_datetime,media_url,detail,description,lat,service_code,requested_datetime,agency_responsible.recipient,requestor_name,comment_count
0.005833,desktop,Fly-Tipping,open,Flatpack wardrobe dumped on pavement,2021-08-30T19:34:31+01:00,2967763,2021-08-30T19:34:31+01:00,,Panels from what looks like a flatpack wardrobe have been dumped on the pavement at the bottom of Dacre Park,Flatpack wardrobe dumped on pavement: Panels from what looks like a flatpack wardrobe have been dumped on the pavement at the bottom of Dacre Park,51.45878,Fly-Tipping,2021-08-30T19:34:27+01:00,['Lewisham Borough Council'],,
0.003194,desktop,Fly-Tipping,open,Garden rubbish dumped by post box,2021-08-30T19:32:39+01:00,2967759,2021-08-30T19:32:39+01:00,,Several bags of garden rubbish have been dumped on the pavement next to the post box at the top of Dacre Park,Garden rubbish dumped by post box: Several bags of garden rubbish have been dumped on the pavement next to the post box at the top of Dacre Park,51.463152,Fly-Tipping,2021-08-30T19:32:36+01:00,['Lewisham Borough Council'],,
0.00431,desktop,Fly-Tipping,open,Chest of drawers and other items dumped,2021-08-30T19:31:24+01:00,2967755,2021-08-30T19:31:24+01:00,,"A chest of drawers, filing cabinet and the plastic household items have been dumped on council land next to 66 Quentin Road. The flytipping has been there for three weeks.","Chest of drawers and other items dumped: A chest of drawers, filing cabinet and the plastic household items have been dumped on council land next to 66 Quentin Road. The flytipping has been there for three weeks.",51.461501,Fly-Tipping,2021-08-30T19:31:20+01:00,['Lewisham Borough Council'],,
-0.053089,iOS,Fly-Tipping,open,Why on why oh why,2021-08-30T18:56:21+01:00,2967676,2021-08-30T18:56:21+01:00,https://www.fixmystreet.com/photo/2967676.0.full.jpeg?d88b4e81,"Fly-tipping in Lewisham is turning into a pandemic. I spend all my time taking photos and reporting fly-tipping. Why are people so disgusting? They are making the streets into a rubbish tip, something needs to be done Lewisham Council and soon.","Why on why oh why: Fly-tipping in Lewisham is turning into a pandemic. I spend all my time taking photos and reporting fly-tipping. Why are people so disgusting? They are making the streets into a rubbish tip, something needs to be done Lewisham Council and soon.",51.428006,Fly-Tipping,2021-08-30T18:56:14+01:00,['Lewisham Borough Council'],,
-0.047816,desktop,Fly-Tipping,open,Household items dumped,2021-08-30T18:37:10+01:00,2967660,2021-08-30T18:37:10+01:00,https://www.fixmystreet.com/photo/2967660.0.full.jpeg?a453d177,More household items and waste left on pavement since 27 Aug.,Household items dumped: More household items and waste left on pavement since 27 Aug.,51.470129,Fly-Tipping,2021-08-30T18:37:07+01:00,['Lewisham Borough Council'],,
0.019324,iOS,Street Cleaning,open,A205 is filthy,2021-08-30T17:57:19+01:00,2967582,2021-08-30T17:57:19+01:00,,"The central reservation is strewn with litter, the pavements either side are also filthy and need thorough sweep to remove litter, detritus, weeds. The whole length of the A205 Westhorne Avenue feels utterly neglected and needs cleaning up.","A205 is filthy: The central reservation is strewn with litter, the pavements either side are also filthy and need thorough sweep to remove litter, detritus, weeds. The whole length of the A205 Westhorne Avenue feels utterly neglected and needs cleaning up.",51.447398,Street Cleaning,2021-08-30T17:57:17+01:00,['Lewisham Borough Council'],,
-0.045448,Android,Garden Waste,open,Garden waste left in unsecured car park,2021-08-30T17:25:12+01:00,2967521,2021-08-30T17:25:12+01:00,https://www.fixmystreet.com/photo/2967521.0.full.jpeg?fc4b8248,This is a recurring issue caused by the lack of controls for this car park space. Garden waste has been dumped this time and needs removing. Thank you.,Garden waste left in unsecured car park: This is a recurring issue caused by the lack of controls for this car park space. Garden waste has been dumped this time and needs removing. Thank you.,51.435523,Garden Waste,2021-08-30T17:25:12+01:00,['Lewisham Borough Council'],,
-0.016951,iOS,Fly-Tipping,open,Dumping next to clothes bank,2021-08-30T16:04:55+01:00,2967371,2021-08-30T16:04:55+01:00,,Dumped waste including a bath tub!,Dumping next to clothes bank: Dumped waste including a bath tub!,51.422675,Fly-Tipping,2021-08-30T16:04:55+01:00,['Lewisham Borough Council'],,
-0.006944,iOS,Fly-Tipping,open,"Please clear, getting worse and worse",2021-08-30T15:37:45+01:00,2967319,2021-08-30T15:37:45+01:00,https://www.fixmystreet.com/photo/2967319.0.full.jpeg?1c70dc87,Fly tipping - Hazard,"Please clear, getting worse and worse: Fly tipping - Hazard",51.455556,Fly-Tipping,2021-08-30T15:37:44+01:00,['Lewisham Borough Council'],,
-0.030389,iOS,Fly-Tipping,open,Misc fly tipping,2021-08-30T15:31:13+01:00,2967308,2021-08-30T15:31:13+01:00,https://www.fixmystreet.com/photo/2967308.0.full.jpeg?c0d7ad9e,Been there for months and getting bigger,Misc fly tipping: Been there for months and getting bigger,51.476386,Fly-Tipping,2021-08-30T15:31:09+01:00,['Lewisham Borough Council'],,
-0.03195,iOS,Fly-Tipping,open,Fridge,2021-08-30T15:31:04+01:00,2967312,2021-08-30T15:31:04+01:00,https://www.fixmystreet.com/photo/2967312.0.full.jpeg?c0eb1e04,.,Fridge: .,51.476018,Fly-Tipping,2021-08-30T15:31:03+01:00,['Lewisham Borough Council'],,
-0.030716,iOS,Fly-Tipping,open,Wood,2021-08-30T15:30:39+01:00,2967318,2021-08-30T15:30:39+01:00,https://www.fixmystreet.com/photo/2967318.0.full.jpeg?2697725f,.,Wood: .,51.47547,Fly-Tipping,2021-08-30T15:30:37+01:00,['Lewisham Borough Council'],,
-0.03122,iOS,Fly-Tipping,open,Orange Fridge,2021-08-30T15:30:34+01:00,2967316,2021-08-30T15:30:34+01:00,https://www.fixmystreet.com/photo/2967316.0.full.jpeg?85c15475,Been there for weeks. Sort it out,Orange Fridge: Been there for weeks. Sort it out,51.475905,Fly-Tipping,2021-08-30T15:30:32+01:00,['Lewisham Borough Council'],,
0.001445,Android,Fly-Tipping,open,Bags fly tipped TWO WEEKS AGO,2021-08-30T15:02:23+01:00,2967268,2021-08-30T15:02:23+01:00,https://www.fixmystreet.com/photo/2967268.0.full.jpeg?5a1aa8d5,"These bags have still not been dealt with by the council and more waste has accumulated over the two weeks since they were first reported. Two weeks! That's three cycles of waste collection it's been ignored by. Is this how lewisham council is aiming to meet their ""green"" targets?","Bags fly tipped TWO WEEKS AGO: These bags have still not been dealt with by the council and more waste has accumulated over the two weeks since they were first reported. Two weeks! That's three cycles of waste collection it's been ignored by. Is this how lewisham council is aiming to meet their ""green"" targets?",51.437505,Fly-Tipping,2021-08-30T15:02:22+01:00,['Lewisham Borough Council'],,
-0.017064,Android,Fly-Tipping,open,Various including 3 no white good,2021-08-30T14:50:39+01:00,2967115,2021-08-30T14:50:39+01:00,https://www.fixmystreet.com/photo/2967115.0.full.jpeg?601b6a00,Piling both sides of the footpath,Various including 3 no white good: Piling both sides of the footpath,51.440409,Fly-Tipping,2021-08-30T14:50:36+01:00,['Lewisham Borough Council'],,
-0.022267,Android,Fly-Tipping,open,Junk,2021-08-30T14:50:26+01:00,2967107,2021-08-30T14:50:26+01:00,https://www.fixmystreet.com/photo/2967107.0.full.jpeg?4fa8de34,By trer,Junk: By trer,51.440282,Fly-Tipping,2021-08-30T14:50:26+01:00,['Lewisham Borough Council'],,
-0.022267,Android,Fly-Tipping,open,Large furniture,2021-08-30T14:50:20+01:00,2967103,2021-08-30T14:50:20+01:00,https://www.fixmystreet.com/photo/2967103.0.full.jpeg?2010f954,Large broken furniture around trees,Large furniture: Large broken furniture around trees,51.440282,Fly-Tipping,2021-08-30T14:50:14+01:00,['Lewisham Borough Council'],,
-0.022267,Android,Fly-Tipping,open,Mattress,2021-08-30T14:49:55+01:00,2967097,2021-08-30T14:49:55+01:00,https://www.fixmystreet.com/photo/2967097.0.full.jpeg?b17945ab,2 large mattress against a post sign. Blockwork footpath. Can fall and injure pedestrians,Mattress: 2 large mattress against a post sign. Blockwork footpath. Can fall and injure pedestrians,51.440282,Fly-Tipping,2021-08-30T14:49:53+01:00,['Lewisham Borough Council'],,
0.026005,desktop,Fly-Tipping,open,Fly tipping,2021-08-30T14:41:22+01:00,2967235,2021-08-30T14:41:22+01:00,,"Pallets, black sacks with party stuff in and more. This spot has been used for fly tipping regularly, maybe a CCTV would be useful on this spot","Fly tipping: Pallets, black sacks with party stuff in and more. This spot has been used for fly tipping regularly, maybe a CCTV would be useful on this spot",51.434271,Fly-Tipping,2021-08-30T14:41:21+01:00,['Lewisham Borough Council'],,
-0.05891,mobile,Potholes,open,"Broken electricity manhole cover, trip hazard",2021-08-30T14:26:47+01:00,2967205,2021-08-30T14:26:47+01:00,,"Partial broken cover, trip hazard","Broken electricity manhole cover, trip hazard: Partial broken cover, trip hazard",51.43003,Potholes,2021-08-30T14:26:46+01:00,['Lewisham Borough Council'],,
-0.006066,iOS,Fly-Tipping,open,.,2021-08-30T14:26:06+01:00,2967200,2021-08-30T14:26:06+01:00,https://www.fixmystreet.com/photo/2967200.0.full.jpeg?74aeed72,.,.: .,51.448135,Fly-Tipping,2021-08-30T14:26:05+01:00,['Lewisham Borough Council'],,
-0.014179,Android,Street Cleaning,open,Loads of litter,2021-08-30T14:21:14+01:00,2967198,2021-08-30T14:21:14+01:00,,There's loads of litter along the whole length of Lewisham Park. Looks a right mess,Loads of litter: There's loads of litter along the whole length of Lewisham Park. Looks a right mess,51.454209,Street Cleaning,2021-08-30T14:21:14+01:00,['Lewisham Borough Council'],,
-0.044837,Android,Fly-Tipping,open,Student dumping as end of lease on rented homes,2021-08-30T13:32:51+01:00,2967124,2021-08-30T13:32:51+01:00,https://www.fixmystreet.com/photo/2967124.0.full.jpeg?c658a246,This happens alot,Student dumping as end of lease on rented homes: This happens alot,51.478509,Fly-Tipping,2021-08-30T13:32:46+01:00,['Lewisham Borough Council'],,
0.023832,mobile,Fly-Tipping,open,More fly tipping :(,2021-08-30T13:31:23+01:00,2967121,2021-08-30T13:31:23+01:00,https://www.fixmystreet.com/photo/2967121.0.full.jpeg?deb0d6b1,Yet more people thinking it’s ok to dump their rubbish on the corner of Somertrees Ave. :( Now more people adding to it.,More fly tipping :(: Yet more people thinking it’s ok to dump their rubbish on the corner of Somertrees Ave. :( Now more people adding to it.,51.432926,Fly-Tipping,2021-08-30T13:31:23+01:00,['Lewisham Borough Council'],,
-0.013427,iOS,Fly-Tipping,open,Rubbish on pavement,2021-08-30T11:52:23+01:00,2966914,2021-08-30T11:52:23+01:00,https://www.fixmystreet.com/photo/2966914.0.full.jpeg?4611c0dc,Please clear,Rubbish on pavement: Please clear,51.445104,Fly-Tipping,2021-08-30T11:52:22+01:00,['Lewisham Borough Council'],,
-0.030683,iOS,Rubbish (refuse and recycling),open,Overflowing unmarked bin,2021-08-30T11:40:01+01:00,2966893,2021-08-30T11:40:01+01:00,https://www.fixmystreet.com/photo/2966893.0.full.jpeg?9e764ea5,Someone keeps filling up on overflowing bin and has now resorted to dumping bin bags on the ground and rubbish is getting everywhere,Overflowing unmarked bin: Someone keeps filling up on overflowing bin and has now resorted to dumping bin bags on the ground and rubbish is getting everywhere,51.429627,Rubbish (refuse and recycling),2021-08-30T11:40:00+01:00,['Lewisham Borough Council'],,
-0.02662,Android,Fly-Tipping,open,Black bags and appliances,2021-08-30T10:26:45+01:00,2966738,2021-08-30T10:26:45+01:00,,Large amounts Some furniture About 15 black bags of garden waste Either side of road,Black bags and appliances: Large amounts Some furniture About 15 black bags of garden waste Either side of road,51.432354,Fly-Tipping,2021-08-30T10:26:44+01:00,['Lewisham Borough Council'],,
-0.01297,iOS,Fly-Tipping,open,Fly tipping on Engleheart Road,2021-08-30T10:24:13+01:00,2966729,2021-08-30T10:24:13+01:00,https://www.fixmystreet.com/photo/2966729.0.full.jpeg?4a6cdaa4,"Someone has fly Tipped some mattresses and other waste here, it needs removing.","Fly tipping on Engleheart Road: Someone has fly Tipped some mattresses and other waste here, it needs removing.",51.443636,Fly-Tipping,2021-08-30T10:24:09+01:00,['Lewisham Borough Council'],,
0.001746,iOS,Fly-Tipping,open,Fly tipping,2021-08-30T09:21:40+01:00,2966626,2021-08-30T09:21:40+01:00,https://www.fixmystreet.com/photo/2966626.0.full.jpeg?5354e428,More fly tipping,Fly tipping: More fly tipping,51.437489,Fly-Tipping,2021-08-30T09:21:39+01:00,['Lewisham Borough Council'],,
0.003227,mobile,Fly-Tipping,open,Rubbish bags left on corner,2021-08-30T09:21:19+01:00,2966509,2021-08-30T09:21:19+01:00,https://www.fixmystreet.com/photo/2966509.0.full.jpeg?b6681e11,Rubbish left on corner.,Rubbish bags left on corner: Rubbish left on corner.,51.437312,Fly-Tipping,2021-08-30T09:21:17+01:00,['Lewisham Borough Council'],,
-0.004098,desktop,Fly-Tipping,open,Fly tipping of flat pack furniture components.,2021-08-29T19:28:56+01:00,2966125,2021-08-29T19:47:42+01:00,,This afternoon a lot of white flat pack components have been dropped at end of Aberdeen Terrace opposite Nos.1 &2.,Fly tipping of flat pack furniture components.: This afternoon a lot of white flat pack components have been dropped at end of Aberdeen Terrace opposite Nos.1 &2.,51.468253,Fly-Tipping,2021-08-29T19:28:54+01:00,['Lewisham Borough Council'],,1.0
-0.035154,desktop,Tree,open,Dead Tree,2021-08-29T19:12:07+01:00,2966110,2021-08-29T19:12:07+01:00,https://www.fixmystreet.com/photo/2966110.0.full.jpeg?94aa9191,"Dead Tree - Lewisham Way (Far End Fordham Park - opposite school)

Please replant with a living tree.

Thank You.","Dead Tree: Dead Tree - Lewisham Way (Far End Fordham Park - opposite school)

Please replant with a living tree.

Thank You.",51.475178,Tree,2021-08-29T19:12:02+01:00,['Lewisham Borough Council'],,
-0.044646,desktop,Fly-Tipping,open,Sofas and other seating blocking the pavement,2021-08-29T19:10:40+01:00,2966108,2021-08-29T19:10:40+01:00,,"There is a house on the corner of Leylang Road and Brocklehurst that is currently void and being cleared of the last resident's furniture and possessions. The people doing the job have moved a number of sofas/corner units from the house on to the pavement on Brocklehurst Street near the junction with Leylang Road. The blockage of the pavement is almost total. This waste, together with that at the other side of the junction (the subject of another report I have made) needs clearing immediately.","Sofas and other seating blocking the pavement: There is a house on the corner of Leylang Road and Brocklehurst that is currently void and being cleared of the last resident's furniture and possessions. The people doing the job have moved a number of sofas/corner units from the house on to the pavement on Brocklehurst Street near the junction with Leylang Road. The blockage of the pavement is almost total. This waste, together with that at the other side of the junction (the subject of another report I have made) needs clearing immediately.",51.478363,Fly-Tipping,2021-08-29T19:10:38+01:00,['Lewisham Borough Council'],,
-0.03819,desktop,Tree,open,Dead Tree - Batavia Road,2021-08-29T19:07:01+01:00,2966105,2021-08-29T19:07:01+01:00,https://www.fixmystreet.com/photo/2966105.0.full.jpeg?90dc4978,"Dead Tree - Batavia Road

Please replant with a living tree. Thank You.","Dead Tree - Batavia Road: Dead Tree - Batavia Road

Please replant with a living tree. Thank You.",51.476,Tree,2021-08-29T19:06:56+01:00,['Lewisham Borough Council'],,
-0.045211,desktop,Fly-Tipping,open,Furniture and sundry items blocking pavement,2021-08-29T19:05:17+01:00,2966102,2021-08-29T19:05:17+01:00,,"The area at the junction of Leylang Road and Brocklehurst Street seems to have become a landfill site for all manner of items. As soon as items are collected and taken away, more appear. At the moment the entire area from my home to the place where the highways join is full of discarded furniture, an old duvet and other sundry household items. It looks unsightly in the extreme and is causing a partial blockage of the pavement.","Furniture and sundry items blocking pavement: The area at the junction of Leylang Road and Brocklehurst Street seems to have become a landfill site for all manner of items. As soon as items are collected and taken away, more appear. At the moment the entire area from my home to the place where the highways join is full of discarded furniture, an old duvet and other sundry household items. It looks unsightly in the extreme and is causing a partial blockage of the pavement.",51.478355,Fly-Tipping,2021-08-29T19:05:17+01:00,['Lewisham Borough Council'],,
-0.016634,desktop,Fly-Tipping,open,Dumped white goods on public footpath,2021-08-29T16:31:55+01:00,2965904,2021-08-29T16:31:55+01:00,https://www.fixmystreet.com/photo/2965904.0.full.jpeg?aa96890d,Dumped large white goods on public footpath,Dumped white goods on public footpath: Dumped large white goods on public footpath,51.440586,Fly-Tipping,2021-08-29T16:31:53+01:00,['Lewisham Borough Council'],,
